place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/LakMobile+Technology+Solutions+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae2505e967edea7:0xdf03954ad7664aa7!8m2!3d6.8437712!4d79.9584618!16s%2Fg%2F11f119m33j!19sChIJp95-ll5Q4joRp0pm10qVA98?authuser=0&hl=en&rclk=1,LakMobile Technology Solutions (Pvt) Ltd.,4.3,(15),Software company,·,071 705 0937,https://www.lakmobile.com/,,,
https://www.google.com/maps/place/Tryonics+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae2595d136ad743:0x934a0343908617da!8m2!3d6.8641518!4d79.8843902!16s%2Fg%2F11bw67ycqk!19sChIJQ9dqE11Z4joR2heGkEMDSpM?authuser=0&hl=en&rclk=1,Tryonics (Pvt) Ltd.,4.6,(14),Software company,29 Green Path,0112 301 801,http://www.tryonics.com/,,,
https://www.google.com/maps/place/Tetranyde+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25b2126309825:0x2672b57439fd67d!8m2!3d6.864723!4d79.8970451!16s%2Fg%2F11s0jqxv4l!19sChIJJZgwJiFb4joRfdafQ1crZwI?authuser=0&hl=en&rclk=1,Tetranyde (Pvt) Ltd.,5.0,(2),Software company,"Gamsabha Junction, 342 High Level Rd",077 886 0123,http://www.tetranyde.com/,,,
https://www.google.com/maps/place/Synotec+Holdings+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25bd97320a087:0xfa4766a56acdd267!8m2!3d6.8513292!4d79.9171495!16s%2Fg%2F11h4ktxjmr!19sChIJh6Agc9lb4joRZ9LNaqVmR_o?authuser=0&hl=en&rclk=1,Synotec Holdings (Pvt) Ltd,5.0,(39),Software company,No.55 Isipathanarama Rd,070 277 3500,https://www.synotec.lk/,,,
https://www.google.com/maps/place/Zone24x7+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae2598a7fa3bf3b:0x41884b1782334e3f!8m2!3d6.8992801!4d79.8939265!16s%2Fg%2F1tsr1mgr!19sChIJO7-jf4pZ4joRP04zghdLiEE?authuser=0&hl=en&rclk=1,Zone24x7 (Pvt) Ltd,4.6,(215),Software company,460 Nawala Rd,0112 033 900,http://www.zone24x7.com/,,,
https://www.google.com/maps/place/Treinetic/data=!4m7!3m6!1s0x3ae259ffcf142413:0x55a6ada98fc7b9b4!8m2!3d6.9099418!4d79.9367732!16s%2Fg%2F11b7tg0fw1!19sChIJEyQUz_9Z4joRtLnHj6mtplU?authuser=0&hl=en&rclk=1,Treinetic,4.8,(26),Software company,"395/2 2nd Ln, Ekamuthu Mawatha",076 436 2586,https://treinetic.com/,,,
https://www.google.com/maps/place/EFutures+%7C+Software+Outsourcing+company/data=!4m7!3m6!1s0x3ae259990c60b2f1:0x84fd52a2dd271148!8m2!3d6.9163283!4d79.8823324!16s%2Fg%2F1tfzks4_!19sChIJ8bJgDJlZ4joRSBEn3aJS_YQ?authuser=0&hl=en&rclk=1,EFutures | Software Outsourcing company,4.3,(103),Software company,·,0117 842 542,https://www.efuturesworld.com/,,,
https://www.google.com/maps/place/DMS+Software+Engineering+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae2599c0bb97f25:0x41f84c2421969f1a!8m2!3d6.9169512!4d79.9186569!16s%2Fg%2F1txnmwx7!19sChIJJX-5C5xZ4joRGp-WISRM-EE?authuser=0&hl=en&rclk=1,DMS Software Engineering (Pvt) Ltd,4.5,(15),Software company,"380 Koswatta Road, Kalapaluwawa",0112 876 700,http://www.dmsswe.com/,,,
https://www.google.com/maps/place/Creative+Software+-+Colombo+3/data=!4m7!3m6!1s0x3ae25bdf63cce895:0xbc465d8c0c7220e!8m2!3d6.8996511!4d79.8558012!16s%2Fg%2F11r96hqg3!19sChIJlejMY99b4joRDiLHwNhlxAs?authuser=0&hl=en&rclk=1,Creative Software - Colombo 3,4.7,(221),Software company,413 R. A. De Mel Mawatha,0112 505 889,http://www.creativesoftware.com/,,,
https://www.google.com/maps/place/Visiro+Global+Solutions+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25b2513cd5855:0x9333504eeb3f7f34!8m2!3d6.8664378!4d79.8787709!16s%2Fg%2F11gyb_66hj!19sChIJVVjNEyVb4joRNH8_605QM5M?authuser=0&hl=en&rclk=1,Visiro Global Solutions (Pvt) Ltd.,5.0,(10),Software company,21/1 S. De S. Jayasinghe Mawatha,077 713 7957,http://visirogs.com/,,,
