place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Threewin+Enterprise/data=!4m7!3m6!1s0x3ae25907200cb1db:0xcda69837551907fa!8m2!3d6.9533999!4d79.8753624!16s%2Fg%2F11j0vv1jn_!19sChIJ27EMIAdZ4joR-gcZVTeYps0?authuser=0&hl=en&rclk=1,Threewin Enterprise,4.8,(14),Auto parts store,64 Nagalagam St,0112 336 817,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVf0DmHmum2_A4nfvrgU_sfdKxs5qjcihTIqBJPfffz0EjFdrprU9o0xWPHhPtzbFszm1eINPWCWd0kcsy0-1qaVkpriNiX66gX3LpfuxJV7XvkEzgFGGXOFPPbWGpdR9p2CDIvw=w110-h92-k-no,,,
https://www.google.com/maps/place/Ajith+Motors/data=!4m7!3m6!1s0x3ae25905f1fc59c5:0x51862ed39b8b5d10!8m2!3d6.9309014!4d79.8677743!16s%2Fg%2F11dfq57518!19sChIJxVn88QVZ4joREF2Lm9MuhlE?authuser=0&hl=en&rclk=1,Ajith Motors,4.3,(165),Motorcycle parts store,"115, 1 Jayantha Weerasekara Mawatha",077 312 8633,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSW6S_rIWMakf_DfamYnIIoDFKsyUxkin4BHd-LKnx0Q7PnNhsZv_Rmzs5sBHDTFVPqaDvjuwIOvuVO8H56GoyavVq6UfzL8ntCO4euMfSC_gnoakNRDhIBFXBpCUXEx0LqVdLT1YX9b8U=w80-h106-k-no,,,
https://www.google.com/maps/place/Legacy+Motors+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae2596c88f07f8f:0x48e5e2543fa14b7!8m2!3d6.9181791!4d79.8577815!16s%2Fg%2F1264l6qhv!19sChIJj3_wiGxZ4joRtxT6QyVejgQ?authuser=0&hl=en&rclk=1,Legacy Motors (Pvt) Ltd,4.3,(8),Auto parts store,Park St,0112 304 133,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VO-Dc1gYxiPxVZg8pq0KkA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=228.22975&pitch=0&thumbfov=100,,,
https://www.google.com/maps/place/Hisham+Auto+Tech/data=!4m7!3m6!1s0x3ae259072ecd1e07:0xea81b8bd1846073a!8m2!3d6.9354261!4d79.8720468!16s%2Fg%2F1pycmqph6!19sChIJBx7NLgdZ4joROgdGGL24geo?authuser=0&hl=en&rclk=1,Hisham Auto Tech,5.0,(2),Auto body parts supplier,39 Sri Saddarma Mawatha,0112 688 506,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAH-dOdTyCjW-oUff0xoH8M4wzArS2j_fYpbKF--eWm-DuUe6lDPt8nFCihtV5aYzzeCR-jbbNSQvNZohizJ_q2GSDVjM4WEQpPOFeu1MWp3nuJrNPtdxm_FTOYwTdpPgoSZIO=w163-h92-k-no,,,
https://www.google.com/maps/place/Senarath+Motors/data=!4m7!3m6!1s0x3ae25915728d8159:0xf5759056d04b3ce8!8m2!3d6.931543!4d79.8653551!16s%2Fg%2F11c0vhqpch!19sChIJWYGNchVZ4joR6DxL0FaQdfU?authuser=0&hl=en&rclk=1,Senarath Motors,4.2,(18),Auto parts store,No.102 Panchikawatta Rd,0112 430 672,https://lh3.googleusercontent.com/p/AF1QipMvCWe1aV-cniMH3C8bLiI6bDptT--2e_Kmc6Qy=w130-h92-k-no,,,
https://www.google.com/maps/place/Universal+Battery+Works+%28Pvt.%29+Ltd./data=!4m7!3m6!1s0x3ae2595f3a2744d9:0x48d35977e6a1738b!8m2!3d6.9194207!4d79.8732198!16s%2Fg%2F11jdcsjwtf!19sChIJ2UQnOl9Z4joRi3Oh5ndZ00g?authuser=0&hl=en&rclk=1,Universal Battery Works (Pvt.) Ltd.,4.7,(201),Car battery store,02 Norris Ave,077 677 6300,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyfP7pEyKvwl5Z_t3NaklFW3NhjiNOw62UgXtWBM3gXu3c8B00uCiFbXLpDioilb9gun7HZrMS3_GZw-qKhYfPbIZXa2WlA8HNHVxGW7bxoJE7VNKewhEMbSQAXuoTkYjoI1rai=w122-h92-k-no,,,
https://www.google.com/maps/place/New+Nikko+Motors/data=!4m7!3m6!1s0x3ae25993b479a55d:0x96204ef39a14d1d7!8m2!3d6.9127105!4d79.8931523!16s%2Fg%2F11c3x932lt!19sChIJXaV5tJNZ4joR19EUmvNOIJY?authuser=0&hl=en&rclk=1,New Nikko Motors,4.0,(650),Motorcycle parts store,82 Rajagiriya Rd,0112 876 273,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSziuvdDRJX4VSbiM0fXodnbdB4tHlBatxkYS99EEQ6GU7u4d-asrXgYvTVEjyh3mAetQW82RCdNk5QGyBWAXZvoySZ2qUP5GK70-KoezGBj-SLaw4uqYUNDHY4cfMN4iJd0xsZq=w122-h92-k-no,,,
https://www.google.com/maps/place/Isuru+Motors+Kiribathgoda+%7C+Micro+Panda+spare+parts+Suppliers/data=!4m7!3m6!1s0x3ae257e28784b92d:0x979ecb70f21763c3!8m2!3d6.9841634!4d79.9332402!16s%2Fg%2F11hcj2xn_k!19sChIJLbmEh-JX4joRw2MX8nDLnpc?authuser=0&hl=en&rclk=1,Isuru Motors Kiribathgoda | Micro Panda spare parts Suppliers,4.3,(173),Auto parts store,No:117/5 Gala Junction,0112 915 067,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxyGb7efln3gjnAgoK8GTj91cNpZP4xw3lZa4VXN1HyAfZp79TErI1eB86O1RHGH13iA96hxgTFPLZ8LHozSQguTrZnNkwkK4I9kPGYKitEnIGQ-saN2egPa1mkvnO4wm4_8akwQ=w122-h92-k-no,,,
https://www.google.com/maps/place/eautoparts.lk/data=!4m7!3m6!1s0x3ae259fd3cbe44b7:0xebaed05b94063aa!8m2!3d6.9747176!4d79.8973035!16s%2Fg%2F11rgrrxj5t!19sChIJt0S-PP1Z4joRqmNAuQXtug4?authuser=0&hl=en&rclk=1,eautoparts.lk,4.4,(23),Auto machine shop,Wanawasala Rd,077 005 2521,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlL7ubDTeHWd0-8iS8J4vIR1osjJldFSWMxdpWGfI82d8IH90dPCKkkWOx5x0zaCARFLawKV2dzhJQOh0sOy3-kq4oKxTXGBtbE0EEn26LY8s3fEWg5ZbKyfgn1JKJknHQHEmU=w80-h106-k-no,,,
https://www.google.com/maps/place/Pioneer+Motors/data=!4m7!3m6!1s0x3ae2590514b68ba3:0x9cd0056847189292!8m2!3d6.9335986!4d79.8660507!16s%2Fg%2F11b72ncpxb!19sChIJo4u2FAVZ4joRkpIYR2gF0Jw?authuser=0&hl=en&rclk=1,Pioneer Motors,3.9,(140),Auto parts store,·,0112 459 387,https://lh3.googleusercontent.com/p/AF1QipOn8JmZL_pOoX_ULcEGDiHBp3iu0ZYxi4i5kBQl=w121-h92-k-no,,,
